1,582
2, 585
3, 565
4, 590
5, 593
6, 611
7, 596
8, 596
9, 616
10, 580
11, 577
12, 570
13, 590
14, 600
15, 598
16, 631
17, 608
18, 608
19, 586
20, 598
21, 568
22, 508
23, 497
24, 533
25, 577
26, 588
27, 612
28, 599
29, 596
30, 611
31, 599
