1,11
2, 9
3, 10
4, 12
5, 11
6, 11
7, 9
8, 13
9, 9
10, 12
11, 12
12, 13
13, 12
14, 5
15, 10
16, 15
17, 11
18, 11
19, 12
20, 10
21, 9
22, 12
23, 11
24, 10
25, 9
26, 10
27, 12
28, 8
29, 12
30, 12
31, 12
