1,410
2, 583
3, 693
4, 752
5, 729
6, 728
7, 715
8, 697
9, 695
10, 696
11, 716
12, 712
13, 722
14, 709
15, 702
16, 699
17, 700
18, 699
19, 710
20, 716
21, 740
22, 723
23, 680
24, 749
25, 767
26, 755
27, 730
28, 732
29, 723
30, 723
31, 699
