1,98
2, 101
3, 101
4, 103
5, 100
6, 109
7, 104
8, 110
9, 112
10, 112
11, 117
12, 112
13, 119
14, 134
15, 129
16, 119
17, 117
18, 119
19, 116
20, 119
21, 118
22, 107
23, 111
24, 114
25, 99
26, 102
27, 107
28, 102
29, 109
30, 121
31, 112
