1,164
2, 167
3, 169
4, 174
5, 208
6, 187
7, 200
8, 201
9, 193
10, 177
11, 198
12, 220
13, 181
14, 206
15, 202
16, 188
17, 184
18, 188
19, 203
20, 183
21, 186
22, 179
23, 172
24, 193
25, 215
26, 236
27, 232
28, 230
29, 240
30, 209
31, 214
