1,488
2, 331
3, 238
4, 182
5, 182
6, 182
7, 99
8, 116
9, 104
10, 101
11, 99
12, 100
13, 106
14, 111
15, 108
16, 102
17, 107
18, 105
19, 128
20, 119
21, 102
22, 101
23, 109
24, 104
25, 95
26, 106
27, 99
28, 104
29, 100
30, 100
31, 106
