1,589
2, 800
3, 861
4, 807
5, 832
6, 824
7, 760
8, 705
9, 754
10, 736
11, 760
12, 801
13, 822
14, 755
15, 724
16, 755
17, 728
18, 755
19, 820
20, 778
21, 749
22, 807
23, 968
24, 1164
25, 946
26, 923
27, 866
28, 790
29, 783
30, 762
31, 778
