1,7638
2, 8669
3, 9686
4, 10231
5, 10224
6, 9670
7, 10615
8, 10849
9, 10587
10, 10632
11, 10844
12, 10476
13, 9891
14, 10777
15, 10808
16, 10776
17, 10729
18, 10810
19, 10479
20, 9924
21, 10661
22, 9991
23, 8508
24, 8535
25, 10010
26, 10130
27, 9693
28, 10649
29, 10576
30, 10517
31, 10634
