1,169
2, 173
3, 178
4, 183
5, 188
6, 188
7, 188
8, 185
9, 183
10, 182
11, 192
12, 195
13, 198
14, 184
15, 196
16, 191
17, 188
18, 196
19, 194
20, 185
21, 184
22, 208
23, 203
24, 213
25, 213
26, 204
27, 197
28, 197
29, 203
30, 185
31, 186
