1,30520
2, 20844
3, 11909
4, 8569
5, 7250
6, 6458
7, 6054
8, 5651
9, 5499
10, 5299
11, 5231
12, 5170
13, 5031
14, 4943
15, 4904
16, 4845
17, 4887
18, 4932
19, 4947
20, 4903
21, 4848
22, 4832
23, 4811
24, 4933
25, 4993
26, 4982
27, 4914
28, 4836
29, 4869
30, 4830
31, 4796
