1,1354
2, 1405
3, 1475
4, 1488
5, 1507
6, 1501
7, 1509
8, 1516
9, 1527
10, 1522
11, 1559
12, 1548
13, 1541
14, 1542
15, 1539
16, 1548
17, 1540
18, 1557
19, 1555
20, 1534
21, 1504
22, 1483
23, 1474
24, 1478
25, 1526
26, 1561
27, 1541
28, 1538
29, 1536
30, 1528
31, 1506
