1,327
2, 337
3, 344
4, 381
5, 332
6, 323
7, 337
8, 319
9, 337
10, 350
11, 429
12, 315
13, 331
14, 355
15, 332
16, 340
17, 346
18, 425
19, 351
20, 355
21, 382
22, 400
23, 436
24, 436
25, 432
26, 404
27, 405
28, 398
29, 385
30, 387
31, 385
