1,54
2, 63
3, 60
4, 53
5, 65
6, 74
7, 59
8, 58
9, 55
10, 58
11, 60
12, 58
13, 59
14, 49
15, 60
16, 61
17, 51
18, 57
19, 64
20, 56
21, 62
22, 58
23, 59
24, 61
25, 67
26, 66
27, 61
28, 62
29, 60
30, 65
31, 60
