1,4716
2, 5057
3, 5663
4, 5945
5, 6249
6, 6527
7, 6135
8, 6260
9, 6363
10, 6375
11, 6324
12, 6562
13, 6783
14, 6311
15, 6329
16, 6332
17, 6308
18, 6328
19, 6613
20, 6817
21, 6286
22, 5978
23, 5099
24, 5560
25, 6033
26, 6395
27, 6606
28, 6273
29, 6283
30, 6203
31, 6280
