1,5408
2, 5336
3, 5565
4, 5730
5, 6079
6, 6749
7, 5717
8, 5683
9, 5729
10, 5724
11, 5774
12, 6194
13, 6796
14, 5720
15, 5752
16, 5726
17, 5755
18, 5786
19, 6116
20, 6807
21, 5490
22, 5267
23, 4861
24, 5678
25, 5674
26, 6183
27, 6734
28, 5686
29, 5663
30, 5593
31, 5698
