1,1073
2, 1112
3, 1124
4, 1128
5, 1104
6, 1115
7, 1108
8, 1116
9, 1092
10, 1098
11, 1107
12, 1082
13, 1090
14, 1118
15, 1105
16, 1101
17, 1099
18, 1104
19, 1111
20, 1110
21, 1125
22, 1081
23, 1082
24, 1070
25, 1097
26, 1113
27, 1114
28, 1113
29, 1095
30, 1102
31, 1109
