1,84
2, 89
3, 123
4, 130
5, 141
6, 144
7, 145
8, 153
9, 155
10, 130
11, 146
12, 134
13, 134
14, 150
15, 150
16, 140
17, 126
18, 141
19, 141
20, 127
21, 141
22, 137
23, 137
24, 138
25, 140
26, 139
27, 141
28, 149
29, 136
30, 143
31, 132
