1,1727
2, 1699
3, 1726
4, 1730
5, 1722
6, 1739
7, 1765
8, 1761
9, 1774
10, 1761
11, 1763
12, 1773
13, 1753
14, 1777
15, 1794
16, 1805
17, 1798
18, 1785
19, 1793
20, 1807
21, 1828
22, 1880
23, 1899
24, 1881
25, 1881
26, 1959
27, 1883
28, 1847
29, 1859
30, 1870
31, 1837
