1,159
2, 159
3, 149
4, 157
5, 159
6, 158
7, 162
8, 161
9, 163
10, 164
11, 173
12, 164
13, 168
14, 167
15, 174
16, 165
17, 165
18, 167
19, 161
20, 162
21, 161
22, 166
23, 171
24, 169
25, 170
26, 161
27, 167
28, 171
29, 168
30, 162
31, 158
