1,97
2, 106
3, 158
4, 110
5, 109
6, 112
7, 117
8, 108
9, 104
10, 150
11, 118
12, 118
13, 125
14, 109
15, 105
16, 109
17, 163
18, 116
19, 109
20, 119
21, 92
22, 95
23, 104
24, 129
25, 115
26, 119
27, 121
28, 112
29, 119
30, 134
31, 167
