1,649
2, 636
3, 647
4, 641
5, 641
6, 629
7, 617
8, 602
9, 611
10, 622
11, 627
12, 604
13, 625
14, 606
15, 605
16, 606
17, 609
18, 597
19, 612
20, 618
21, 597
22, 559
23, 539
24, 556
25, 618
26, 656
27, 612
28, 580
29, 604
30, 568
31, 612
